SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
4_Recombination events.csv|4785,4785,4_Recombination events.csv,2226,10000,"['23', '3', '48']",1000,0.0001,0.01,0.1,5000,50,1,2218,9994,2218-9994,"['48', '3', '23']","['30', '18']","['19', '50', '45', '4', '46']",8.0,6.0,14.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),58.980000000000004,100.0,3/3,100.0,3.0,3.0,3/3,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4785,2226-10000,33.33333333333333,98.6,1,66.11501170177198,2,267,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21
3_Recombination events.csv|4908,4908,3_Recombination events.csv,5166,10000,"['20', '26', '37', '45']",1000,0.0001,0.01,0.1,5000,50,1,5167,9997,5167-9997,"['26', '37', '45', '20']","['9', '38', '23']","['27', '42', '40', '31', '14', '28', '43', '32', '41']",1.0,3.0,4.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,100.0,4/4,100.0,4.0,4.0,4/4,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4908,5166-10000,25.0,99.6,1,66.0212781200745,4,268,6,6,6,28,0,22,100.0%,21.4%,✅ Equal,34,12,22
87_Recombination events.csv|4943,4943,87_Recombination events.csv,4134,5058,"['1', '18', '30']",1000,0.0001,0.01,0.1,5000,50,2,4124,5062,4124-5062,"['30', '18', '1']","['2', '19', '39', '15', '45', '6', '33', '8', '24', '9', '46']",['23'],10.0,4.0,14.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),59.0,100.0,3/3,100.0,3.0,3.0,3/3,92.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4943,4134-5058,33.33333333333333,98.6,2,66.01601601601601,4,269,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10
15_Recombination events.csv|4931,4931,15_Recombination events.csv,4446,10000,"['18', '44', '50']",1000,0.0001,0.01,0.1,5000,50,2,4444,9984,4444-9984,"['44', '18', '50']","['15', '1']",['24'],2.0,16.0,18.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),56.94,100.0,3/3,100.0,3.0,3.0,3/3,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4931,4446-10000,33.33333333333333,98.2,2,65.96385542168674,5,270,8,8,9,29,1,21,88.9%,27.6%,✅ Equal,38,16,22
14_Recombination events.csv|4794,4794,14_Recombination events.csv,6210,8646,"['10', '29', '33', '42', '50', '6', '7']",1000,0.0001,0.01,0.1,5000,50,5,6206,8526,6206-8526,"['42', '50', '6', '33', '10', '7', '29']","['21', '13', '24']","['5', '37', '19', '16', '26', '43', '36', '9']",4.0,120.0,124.0,95.1,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (7/7),54.019999999999996,100.0,7/7,100.0,7.0,7.0,7/7,74.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4794,6210-8646,42.857142857142854,87.6,5,65.3603668147299,2,271,4,4,5,16,1,12,80.0%,25.0%,✅ Equal,21,8,13
14_Recombination events.csv|4696,4696,14_Recombination events.csv,1578,10000,"['13', '21', '24']",1000,0.0001,0.01,0.1,5000,50,3,1595,9984,1595-9984,"['21', '13', '24']","['5', '37', '19', '16', '26', '43', '36', '9']",['2'],17.0,16.0,33.0,99.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.92,100.0,3/3,100.0,3.0,3.0,3/3,89.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4696,1578-10000,33.33333333333333,96.7,3,65.1621531260448,3,272,4,4,5,16,1,12,80.0%,25.0%,✅ Equal,21,8,13
29_Recombination events.csv|4830,4830,29_Recombination events.csv,3654,10000,"['28', '30', '32']",1000,0.0001,0.01,0.1,5000,50,3,3618,9992,3618-9992,"['28', '32', '30']","['35', '16', '39', '34', '23', '26', '8', '24', '46', '37', '13', '25', '45', '21', '4', '11', '49', '2', '27', '40', '3', '18', '10', '48', '47', '17', '7', '41', '12']","['29', '22', '1']",36.0,8.0,44.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.980000000000004,100.0,3/3,100.0,3.0,3.0,3/3,94.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4830,3654-10000,33.33333333333333,95.6,3,64.5145145145145,3,273,3,3,3,19,0,16,100.0%,15.8%,✅ Equal,22,6,16
15_Recombination events.csv|4100,4100,15_Recombination events.csv,3501,6801,"['10', '11', '12', '13', '14', '17', '18', '19', '2', '20', '21', '22', '24', '26', '27', '28', '3', '30', '31', '32', '33', '34', '37', '38', '39', '4', '40', '41', '43', '44', '45', '46', '47', '49', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,9,3712,6804,3712-6804,"['29', '31', '15', '23', '21', '28', '43', '1']","['5', '35', '42', '16', '25', '36', '48']","['39', '34', '6', '26', '8', '20', '46', '32', '37', '19', '13', '33', '45', '4', '11', '49', '27', '40', '3', '22', '14', '10', '47', '17', '7', '41', '12']",211.0,3.0,214.0,93.6,,,,Step 2: Best Match,⚠️ Partial (4/8),,⚠️ Partial (4/8),38.72,9.3,4/8,50.0,39.0,8.0,4/8,67.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4100,3501-6801,50.0,78.6,9,64.45783132530121,6,274,8,8,9,29,1,21,88.9%,27.6%,✅ Equal,38,16,22
25_Recombination events.csv|4877,4877,25_Recombination events.csv,2418,4500,"['19', '2', '39']",1000,0.0001,0.01,0.1,5000,50,5,2464,4513,2464-4513,"['2', '19', '39']",['48'],"['5', '25', '31', '18', '7']",46.0,13.0,59.0,97.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.56,100.0,3/3,100.0,3.0,3.0,3/3,85.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4877,2418-4500,33.33333333333333,94.1,5,63.90562248995984,4,275,6,6,8,20,2,14,75.0%,30.0%,✅ Equal,28,12,16
34_Recombination events.csv|4900,4900,34_Recombination events.csv,2427,8109,"['10', '13', '18', '47']",1000,0.0001,0.01,0.1,5000,50,6,2422,8166,2422-8166,"['47', '18', '10']","['43', '31', '25']",['27'],5.0,57.0,62.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),57.0,75.0,3/3,100.0,4.0,3.0,3/3,92.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4900,2427-8109,33.33333333333333,93.8,6,63.56666666666666,4,276,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19
80_Recombination events.csv|4737,4737,80_Recombination events.csv,5922,9558,"['18', '39', '41', '6']",1000,0.0001,0.01,0.1,5000,50,1,5923,9557,5923-9557,"['6', '41', '18', '39']","['49', '17', '33', '28', '44', '29']","['5', '19', '25', '14', '11']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,100.0,4/4,100.0,4.0,4.0,4/4,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4737,5922-9558,25.0,99.8,1,62.5,3,277,3,3,3,14,0,11,100.0%,21.4%,✅ Equal,17,6,11
99_Recombination events.csv|4827,4827,99_Recombination events.csv,6843,7665,"['1', '3', '38', '7']",1000,0.0001,0.01,0.1,5000,50,1,6844,7662,6844-7662,"['38', '7', '3', '1']",['42'],"['32', '23', '17']",1.0,3.0,4.0,99.5,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),58.900000000000006,100.0,4/4,100.0,4.0,4.0,4/4,97.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4827,6843-7665,25.0,99.6,1,62.5,2,278,2,2,2,17,0,15,100.0%,11.8%,✅ Equal,19,4,15
13_Recombination events.csv|4768,4768,13_Recombination events.csv,4440,7572,"['31', '43', '46', '47', '8', '9']",1000,0.0001,0.01,0.1,5000,50,2,4440,7572,4440-7572,"['9', '31', '8', '47']","['49', '13', '25', '15', '6', '21', '41', '12']","['19', '40', '50']",0.0,0.0,0.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),60.0,66.7,4/4,100.0,6.0,4.0,4/4,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4768,4440-7572,25.0,100.0,2,62.5,8,279,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
21_Recombination events.csv|4864,4864,21_Recombination events.csv,5127,10000,"['1', '30', '40', '8']",1000,0.0001,0.01,0.1,5000,50,3,5128,9992,5128-9992,"['30', '8', '40', '1']","['16', '18', '14', '7', '41', '47']","['37', '48', '17', '25', '31', '15', '3', '34', '44', '38', '4', '24', '20', '11']",1.0,8.0,9.0,99.8,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.96,100.0,4/4,100.0,4.0,4.0,4/4,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4864,5127-10000,25.0,99.1,3,62.5,3,280,5,5,8,15,3,10,62.5%,33.3%,✅ Equal,23,10,13
18_Recombination events.csv|4636,4636,18_Recombination events.csv,2154,10000,"['11', '12', '16', '18']",1000,0.0001,0.01,0.1,5000,50,2,2154,9996,2154-9996,"['18', '11', '12', '16']","['9', '13', '19', '50', '38', '4', '24', '10', '43', '46', '41', '47']","['5', '35', '39', '34', '23', '6', '26', '8', '20', '32', '29', '37', '42', '25', '33', '44', '45', '2', '49', '27', '40', '31', '3', '22', '14', '48', '30', '17', '15', '28', '36', '7', '1']",0.0,4.0,4.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,100.0,4/4,100.0,4.0,4.0,4/4,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4636,2154-10000,25.0,99.6,2,62.5,2,281,5,4,8,15,3,11,62.5%,26.7%,❌ Diff: RDP=5 vs Santa=4,23,9,14
90_Recombination events.csv|4916,4916,90_Recombination events.csv,1329,10000,"['11', '17', '28', '30', '35', '4']",1000,0.0001,0.01,0.1,5000,50,4,1330,9996,1330-9996,"['35', '30', '11', '28']","['27', '16', '40', '15', '18', '22', '6', '21', '26', '38', '10', '32', '29']","['5', '39', '34', '8', '24', '20', '46', '19', '42', '25', '33', '44', '45', '31', '14', '48', '47', '50', '7', '41', '12', '1']",1.0,4.0,5.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),58.980000000000004,66.7,4/4,100.0,6.0,4.0,4/4,98.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4916,1329-10000,25.0,99.5,4,62.39969909729187,3,282,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21
25_Recombination events.csv|4688,4688,25_Recombination events.csv,1680,8478,"['22', '24', '29', '46']",1000,0.0001,0.01,0.1,5000,50,3,1674,8478,1674-8478,"['46', '24', '22', '29']","['5', '35', '39', '34', '26', '8', '20', '32', '19', '13', '25', '33', '21', '38', '11', '2', '27', '40', '31', '18', '48', '30', '47', '17', '50', '15', '36', '7', '41']","['4', '3', '1']",6.0,0.0,6.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),59.0,100.0,4/4,100.0,4.0,4.0,4/4,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4688,1680-8478,25.0,99.4,3,62.3995983935743,5,283,6,6,8,20,2,14,75.0%,30.0%,✅ Equal,28,12,16
78_Recombination events.csv|5067,5067,78_Recombination events.csv,1584,5940,"['36', '4', '49', '5']",1000,0.0001,0.01,0.1,5000,50,3,1591,5940,1591-5940,"['5', '4', '36', '49']",['22'],"['32', '39']",7.0,0.0,7.0,99.8,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.96,100.0,4/4,100.0,4.0,4.0,4/4,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,5067,1584-5940,25.0,99.3,3,62.19969969969969,4,284,5,5,7,28,2,23,71.4%,17.9%,✅ Equal,35,10,25
97_Recombination events.csv|4983,4983,97_Recombination events.csv,8193,10000,"['11', '30', '6', '9']",1000,0.0001,0.01,0.1,5000,50,2,8195,9994,8195-9994,"['6', '30', '9', '11']","['7', '3']","['43', '15']",2.0,6.0,8.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),58.92,100.0,4/4,100.0,4.0,4.0,4/4,97.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4983,8193-10000,25.0,99.2,2,62.199398797595194,5,285,7,7,9,24,2,17,77.8%,29.2%,✅ Equal,33,14,19
90_Recombination events.csv|4737,4737,90_Recombination events.csv,4608,6957,"['10', '16', '2', '6']",1000,0.0001,0.01,0.1,5000,50,3,4610,6950,4610-6950,"['2', '6', '16', '10']","['35', '17', '28', '4', '30', '11']","['40', '15', '22', '18', '26', '21', '38', '32', '29']",2.0,7.0,9.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),58.92,100.0,4/4,100.0,4.0,4.0,4/4,98.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4737,4608-6957,25.0,99.1,3,62.199097291875624,4,286,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21
94_Recombination events.csv|4879,4879,94_Recombination events.csv,1107,10000,"['28', '39', '8', '9']",1000,0.0001,0.01,0.1,5000,50,2,1110,9991,1110-9991,"['9', '28', '8', '39']",['23'],['36'],3.0,9.0,12.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),58.980000000000004,100.0,4/4,100.0,4.0,4.0,4/4,94.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4879,1107-10000,25.0,98.8,2,62.19818913480885,2,287,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6
1_Recombination events.csv|4812,4812,1_Recombination events.csv,7818,10000,"['15', '23', '25', '48']",1000,0.0001,0.01,0.1,5000,50,1,7907,9996,7907-9996,"['48', '23', '25']","['30', '50']",['15'],89.0,4.0,93.0,95.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.14,75.0,3/3,100.0,4.0,3.0,3/3,78.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4812,7818-10000,33.33333333333333,90.7,1,62.06206206206206,6,288,8,7,13,20,5,13,61.5%,35.0%,❌ Diff: RDP=8 vs Santa=7,33,15,18
69_Recombination events.csv|4923,4923,69_Recombination events.csv,5814,6462,"['1', '17', '27', '38']",1000,0.0001,0.01,0.1,5000,50,5,5847,6458,5847-6458,"['38', '1', '27', '17']","['13', '39', '23', '18', '44', '45', '24', '41', '46', '11', '12']","['5', '35', '37', '42', '40', '34', '22', '26', '33', '29']",33.0,4.0,37.0,94.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),55.86,100.0,4/4,100.0,4.0,4.0,4/4,71.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4923,5814-6462,25.0,96.3,5,60.79488465396189,3,289,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15
50_Recombination events.csv|4840,4840,50_Recombination events.csv,2391,5175,"['14', '20', '25', '36', '43']",1000,0.0001,0.01,0.1,5000,50,1,2392,5179,2392-5179,"['25', '14', '43', '36', '20']","['49', '35', '8', '10']","['31', '37', '22', '24']",1.0,4.0,5.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4840,2391-5175,20.0,99.5,1,60.0,2,290,4,4,5,14,1,10,80.0%,28.6%,✅ Equal,19,8,11
63_Recombination events.csv|4617,4617,63_Recombination events.csv,8892,10000,"['26', '47', '48', '6', '9']",1000,0.0001,0.01,0.1,5000,50,4,8895,9998,8895-9998,"['48', '6', '26', '9', '47']","['28', '4', '50']","['49', '42', '16', '18', '33', '45', '20', '1']",3.0,2.0,5.0,99.5,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.900000000000006,100.0,5/5,100.0,5.0,5.0,5/5,97.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4617,8892-10000,20.0,99.5,4,59.89969909729187,5,291,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3
41_Recombination events.csv|4736,4736,41_Recombination events.csv,5418,10000,"['10', '12', '18', '34', '36']",1000,0.0001,0.01,0.1,5000,50,2,5420,9996,5420-9996,"['34', '18', '36', '10', '12']","['42', '25', '31', '44', '28', '24', '9', '41', '11']","['20', '6', '27']",2.0,4.0,6.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),58.980000000000004,100.0,5/5,100.0,5.0,5.0,5/5,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4736,5418-10000,20.0,99.4,2,59.74974974974975,3,292,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11
54_Recombination events.csv|4759,4759,54_Recombination events.csv,255,750,"['10', '18', '35', '50']",1000,0.0001,0.01,0.1,5000,50,5,254,889,254-889,"['35', '50', '18', '10']","['16', '22', '26', '20', '41', '11', '1']","['49', '37', '42', '17', '39', '31', '3', '23', '28', '48', '32']",1.0,139.0,140.0,100.0,495.0,123.8,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4759,255-750,25.0,86.0,5,57.371886630403665,5,293,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
53_Recombination events.csv|4326,4326,53_Recombination events.csv,3858,10000,"['13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '28', '29', '30', '31', '33', '36', '41', '42', '46', '47', '48', '49', '5', '50', '8', '9']",1000,0.0001,0.01,0.1,5000,50,2,3123,9998,3123-9998,"['5', '16', '23', '8', '24', '20', '46', '29', '19', '13', '42', '25', '33', '21', '9', '2', '49', '31', '18', '22', '14', '48', '30', '47', '17', '50', '15', '28', '36', '41']","['39', '34', '3', '6', '45', '32', '7', '11', '12']","['37', '40', '26', '44', '38', '4', '10', '43', '1']",735.0,2.0,737.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (30/30),53.0,100.0,30/30,100.0,30.0,30.0,30/30,4.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4326,3858-10000,86.66666666666667,26.299999999999997,2,56.67004732927654,3,294,4,4,6,9,2,5,66.7%,44.4%,✅ Equal,15,8,7
75_Recombination events.csv|4564,4564,75_Recombination events.csv,3606,4281,"['1', '13', '16', '28', '33', '34', '49']",1000,0.0001,0.01,0.1,5000,50,6,4272,4536,4272-4536,"['49', '13', '16', '34', '33', '28', '1']",['43'],"['35', '39', '23', '6', '26', '8', '24', '20', '46', '32', '29', '37', '19', '42', '25', '45', '21', '38', '4', '9', '11', '2', '27', '40', '31', '3', '18', '22', '14', '10', '48', '30', '47', '17', '50', '15', '7', '41', '12']",666.0,255.0,921.0,1.3333333333333335,675.0,168.8,25.0,Step 1: Approximate,Case_B_End_Ini,Exact Recombinant Match,,24.695238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4564,3606-4281,71.42857142857143,7.8999999999999915,6,55.12321660181582,2,295,3,3,6,10,3,7,50.0%,30.0%,✅ Equal,16,6,10
18_Recombination events.csv|4701,4701,18_Recombination events.csv,2658,6264,"['43', '46', '47']",1000,0.0001,0.01,0.1,5000,50,3,2357,6260,2357-6260,"['38', '43', '46', '41', '47']","['19', '13', '50', '4', '24', '10', '9']","['5', '35', '16', '39', '34', '23', '6', '26', '8', '20', '32', '29', '37', '42', '25', '33', '21', '44', '45', '11', '2', '49', '27', '40', '31', '3', '18', '22', '14', '48', '30', '17', '15', '28', '36', '7', '12', '1']",301.0,4.0,305.0,99.9,,,,Step 2: Best Match,⚠️ Partial (3/5),,⚠️ Partial (3/5),42.980000000000004,60.0,3/5,60.0,3.0,5.0,3/5,57.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4701,2658-6264,40.0,69.5,3,54.889558232931726,3,296,5,4,8,15,3,11,62.5%,26.7%,❌ Diff: RDP=5 vs Santa=4,23,9,14
55_Recombination events.csv|4697,4697,55_Recombination events.csv,3873,8295,"['13', '20', '23', '24', '25', '3', '46', '9']",1000,0.0001,0.01,0.1,5000,50,2,4200,8295,4200-8295,"['23', '20', '24', '9', '46']","['19', '15', '8', '43', '1']","['35', '39', '34', '6', '32', '29', '37', '42', '44', '21', '38', '45', '4', '11', '27', '31', '18', '22', '14', '10', '48', '30', '50', '28', '7', '41', '12']",327.0,0.0,327.0,92.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),53.519999999999996,62.5,5/5,100.0,8.0,5.0,5/5,63.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4697,3873-8295,40.0,67.3,2,53.71743486973948,4,297,5,5,9,17,4,12,55.6%,29.4%,✅ Equal,26,10,16
89_Recombination events.csv|4234,4234,89_Recombination events.csv,1818,4713,"['12', '13', '23', '28', '31', '32', '49', '6', '7']",1000,0.0001,0.01,0.1,5000,50,3,1874,4715,1874-4715,"['35', '37', '42', '16', '25', '23', '44', '30', '1']","['5', '39', '34', '26', '8', '24', '20', '46', '29', '19', '33', '21', '38', '45', '4', '9', '11', '2', '27', '40', '3', '18', '22', '14', '10', '43', '48', '47', '17', '50', '36', '41']","['49', '13', '31', '6', '28', '32', '7', '12']",56.0,2.0,58.0,98.1,,,,Step 2: Best Match,❌ Poor (1/9),,❌ Poor (1/9),29.95,5.9,1/9,11.1,9.0,9.0,1/9,90.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,4234,1818-4713,11.11111111111111,94.2,3,52.844712182061585,4,298,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9
97_Recombination events.csv|4667,4667,97_Recombination events.csv,1332,4074,"['1', '11', '12', '13', '16', '17', '18', '19', '2', '24', '25', '28', '29', '3', '30', '33', '35', '37', '38', '39', '4', '41', '42', '44', '45', '48', '49', '50', '6', '7', '9']",1000,0.0001,0.01,0.1,5000,50,7,1325,4075,1325-4075,"['5', '49', '27', '40', '31', '34', '23', '22', '26', '14', '21', '8', '36', '10', '20', '46', '32', '47']","['35', '16', '39', '24', '29', '37', '13', '42', '25', '33', '44', '45', '4', '2', '18', '48', '17', '50', '28', '7', '41', '12', '1']","['15', '6', '43', '30', '11']",7.0,1.0,8.0,100.0,,,,Step 2: Best Match,❌ Poor (1/18),,❌ Poor (1/18),30.68,2.1,1/18,5.6,31.0,18.0,1/18,98.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4667,1332-4074,5.555555555555555,99.2,7,52.47717657537297,6,299,7,7,9,24,2,17,77.8%,29.2%,✅ Equal,33,14,19
39_Recombination events.csv|4782,4782,39_Recombination events.csv,3273,8586,"['19', '40']",1000,0.0001,0.01,0.1,5000,50,4,6588,8588,6588-8588,"['19', '40']","['2', '28', '43', '48', '11', '12', '29']","['35', '37', '25', '39', '31', '15', '23', '34', '18', '45', '38', '24', '36', '9', '41', '47']",3315.0,2.0,3317.0,37.60587238848108,4687.0,1171.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,40.52117447769622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4782,3273-8586,100.0,0.0,4,50.0,8,300,10,10,11,28,1,18,90.9%,35.7%,✅ Equal,39,20,19
81_Recombination events.csv|4838,4838,81_Recombination events.csv,7107,10000,"['27', '3', '33', '37']",1000,0.0001,0.01,0.1,5000,50,2,7108,10000,7108-10000,"['33', '37', '27', '3']","['5', '35', '39', '34', '24', '20', '32', '29', '4', '2', '49', '40', '31', '22', '14', '10', '30', '7', '12']","['16', '50', '15', '26', '44', '45', '46', '41']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),59.0,100.0,4/4,100.0,4.0,4.0,4/4,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4838,7107-10000,0.0,99.9,2,50.0,1,301,4,3,5,14,1,11,80.0%,21.4%,❌ Diff: RDP=4 vs Santa=3,19,7,12
8_Recombination events.csv|4849,4849,8_Recombination events.csv,5727,10000,['12'],1000,0.0001,0.01,0.1,5000,50,5,4566,5756,4566-5756,['12'],"['2', '48', '23', '50']","['26', '44', '15', '25']",1161.0,4244.0,5405.0,0.6786800842499415,4273.0,1068.2,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,33.13573601684999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4849,5727-10000,100.0,0.0,5,50.0,3,302,3,3,5,25,2,22,60.0%,12.0%,✅ Equal,30,6,24
