,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
107,107,108,3,79.5987963891675,33,4899,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,33_Recombination events.csv|4899,4899,33_Recombination events.csv,3903,10000,"['11', '21', '33', '40', '6']",1000,0.0001,0.01,0.1,5000,50,3904,9990,3904-9990,"['40', '33', '21', '11', '6']","['9', '41', '25']",['43'],1,10,11,99.8,,,,,✅ Complete (5/5),58.96,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3903-10000,99.8%,100.0%,0,99.8,,,,,,,,,,60,98.9,0,1,2,0,1,❌ None
35,35,36,1,99.9,34,4905,3,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4905,4905,34_Recombination events.csv,7047,7902,"['39', '49']",1000,0.0001,0.01,0.1,5000,50,7047,7900,7047-7900,"['39', '49']","['37', '8']",['26'],0,2,2,99.8,,,,,✅ Complete (2/2),58.96,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7047-7902,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.8,0,1,2,0,3,❌ None
44,44,45,2,99.8,34,4734,2,Standard_Match,Step 1: Approximate,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4734,4734,34_Recombination events.csv,267,6390,"['3', '46']",1000,0.0001,0.01,0.1,5000,50,266,6393,266-6393,"['3', '46']","['35', '13', '4', '21', '12', '23', '36', '45', '30', '44', '38', '6']","['1', '24']",1,3,4,100,3877,969.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,267-6390,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,2,❌ None
51,51,52,3,99.7,34,4956,4,Standard_Match,Step 1: Approximate,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4956,4956,34_Recombination events.csv,2697,6993,['13'],1000,0.0001,0.01,0.1,5000,50,2692,6994,2692-6994,['13'],['18'],['21'],5,1,6,100,4296,1074,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2697-6993,100.0%,100.0%,0,100,,,,,,,,,,100,99.4,0,1,7,0,4,❌ None
133,133,134,4,69.9,34,4804,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4804,4804,34_Recombination events.csv,2169,6147,"['12', '23', '30', '38', '4']",1000,0.0001,0.01,0.1,5000,50,2168,6146,2168-6146,"['4', '30', '12', '38', '23']","['28', '37', '15', '8']","['35', '21', '45', '36', '44', '6']",1,1,2,100,,,,,✅ Complete (5/5),59,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2169-6147,100.0%,100.0%,0,100,,,,,,,,,,40,99.8,0,1,1,0,1,❌ None
148,148,149,5,63.56666666666666,34,4900,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4900,4900,34_Recombination events.csv,2427,8109,"['10', '13', '18', '47']",1000,0.0001,0.01,0.1,5000,50,2422,8166,2422-8166,"['18', '10', '47']","['31', '43', '25']",['27'],5,57,62,100,,,,,✅ Complete (3/3),57,75,3/3,100,4,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2427-8109,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,93.8,0,1,3,0,6,❌ None
168,168,169,6,50,34,4643,5,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,6,25,0,19,100.0%,24.0%,✅ Equal,31,12,19,34_Recombination events.csv|4643,4643,34_Recombination events.csv,3180,5073,"['1', '24', '3', '46']",1000,0.0001,0.01,0.1,5000,50,3180,5073,3180-5073,"['3', '1', '46', '24']","['35', '17', '21', '44', '45', '36', '19', '6']","['28', '37', '15', '8']",0,0,0,100,,,,,✅ Complete (4/4),60,100,4/4,100,4,4,4/4,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3180-5073,100.0%,100.0%,0,100,,,,,,,,,,0,100,0,1,1,0,5,❌ None
19,19,20,1,100,35,4877,1,Standard_Match,Step 1: Approximate,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,35_Recombination events.csv|4877,4877,35_Recombination events.csv,1278,3396,['24'],1000,0.0001,0.01,0.1,5000,50,1278,3398,1278-3398,['24'],['28'],"['2', '20']",0,2,2,100,2118,529.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1278-3396,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,1,❌ None
143,143,144,2,66.16566466265866,35,4826,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,35_Recombination events.csv|4826,4826,35_Recombination events.csv,8253,10000,"['11', '16', '44']",1000,0.0001,0.01,0.1,5000,50,8250,9991,8250-9991,"['11', '44', '16']",['30'],"['25', '49', '38', '48', '6', '27']",3,9,12,99.5,,,,,✅ Complete (3/3),58.900000000000006,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8253-10000,99.5%,100.0%,0,99.5,,,,,,,,,,33.33333333333333,98.8,0,1,2,0,2,❌ None
166,166,167,3,50,35,4637,5,Case_A_End_End,Step 1: Approximate,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,35_Recombination events.csv|4637,4637,35_Recombination events.csv,3318,6822,['23'],1000,0.0001,0.01,0.1,5000,50,4546,6791,4546-6791,['23'],"['48', '32', '25', '8', '13', '31', '16', '22', '45', '49', '44', '38', '11', '6', '27']","['18', '1', '5', '46']",1228,31,1259,64.06963470319634,3504,876,25,Exact Recombinant Match,,45.81392694063927,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3318-6822,64.1%,100.0%,0,64.06963470319634,,,,,,,,,,100,0,0,1,8,0,5,❌ None
167,167,168,4,50,35,4793,4,Case_A_End_End,Step 1: Approximate,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,35_Recombination events.csv|4793,4793,35_Recombination events.csv,4395,8736,['23'],1000,0.0001,0.01,0.1,5000,50,6816,8719,6816-8719,['23'],"['42', '43', '41', '33', '19', '28', '12']","['46', '47', '5', '18', '1']",2421,17,2438,43.837825385855794,4341,1085.2,25,Exact Recombinant Match,,41.76756507717116,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4395-8736,43.8%,100.0%,0,43.837825385855794,,,,,,,,,,100,0,0,1,8,0,4,❌ None
199,199,200,5,40.7314629258517,35,2280,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,35_Recombination events.csv|2280,2280,35_Recombination events.csv,8907,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,8730,9990,8730-9990,['23'],"['7', '50', '20', '2', '36', '30', '34', '24']","['46', '47', '5', '18', '1']",177,10,187,99.1,,,,,🎯 Perfect (1/1),54.82,2,1/1,100,50,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8907-10000,99.1%,100.0%,0,99.1,,,,,,,,,,0,81.3,0,1,3,0,3,❌ None
20,20,21,1,100,36,5082,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,6,14,2,10,66.7%,28.6%,✅ Equal,20,8,12,36_Recombination events.csv|5082,5082,36_Recombination events.csv,2169,10000,['11'],1000,0.0001,0.01,0.1,5000,50,2181,9996,2181-9996,['11'],"['12', '17', '37', '13']","['42', '20', '29', '45']",12,4,16,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2169-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.4,0,1,2,0,1,❌ None
21,21,22,2,100,36,4998,3,Standard_Match,Step 1: Approximate,4,4,6,14,2,10,66.7%,28.6%,✅ Equal,20,8,12,36_Recombination events.csv|4998,4998,36_Recombination events.csv,7242,10000,['10'],1000,0.0001,0.01,0.1,5000,50,7252,9994,7252-9994,['10'],"['17', '25', '47', '12', '27', '46', '13', '4', '49', '23', '50', '3', '6', '35', '41', '37', '5', '16', '48']","['31', '22', '19', '15', '34']",10,6,16,99.4198694706309,2758,689.5,25,Exact Recombinant Match,,58.883973894126186,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7242-10000,99.4%,100.0%,0,99.4198694706309,,,,,,,,,,100,98.4,0,1,7,0,3,❌ None
100,100,101,3,82.67276422764228,36,3880,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,6,14,2,10,66.7%,28.6%,✅ Equal,20,8,12,36_Recombination events.csv|3880,3880,36_Recombination events.csv,1455,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,1346,9998,1346-9998,"['39', '43', '32', '40', '21', '16', '30', '38']","['46', '35', '17', '50', '25', '41', '13', '3', '47', '4', '37', '5', '23', '49', '12', '48', '6', '27']","['42', '20', '29', '45']",109,2,111,100,,,,,✅ Complete (8/8),55,16,8/8,100,50,8,8/8,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1455-10000,100.0%,100.0%,0,100,,,,,,,,,,75,88.9,0,1,3,0,2,❌ None
165,165,166,4,50,36,4902,6,Case_E_Start_End,Step 1: Approximate,4,4,6,14,2,10,66.7%,28.6%,✅ Equal,20,8,12,36_Recombination events.csv|4902,4902,36_Recombination events.csv,5634,10000,['11'],1000,0.0001,0.01,0.1,5000,50,2242,5680,2242-5680,['11'],"['42', '20', '29', '45']","['39', '43', '32', '40', '21', '4', '16', '30', '38']",3392,4320,7712,1.053595968850206,4366,1091.5,25,Exact Recombinant Match,,33.210719193770046,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,5634-10000,1.1%,100.0%,0,1.053595968850206,,,,,,,,,,100,0,0,1,8,0,6,❌ None
22,22,23,1,100,37,4886,2,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4886,4886,37_Recombination events.csv,1710,10000,"['26', '35', '4', '45']",1000,0.0001,0.01,0.1,5000,50,1711,9997,1711-9997,"['26', '4', '35', '45']","['42', '34', '40', '36']","['43', '41', '22', '49', '44']",1,3,4,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1710-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,2,0,2,❌ None
54,54,55,2,99.6987951807229,37,4661,5,Standard_Match,Step 1: Approximate,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4661,4661,37_Recombination events.csv,2553,10000,"['18', '25']",1000,0.0001,0.01,0.1,5000,50,2548,9995,2548-9995,"['18', '25']","['50', '17', '8', '31', '37', '1', '12', '38', '6', '27']","['39', '43', '41', '14', '47', '21', '5', '16', '22', '49', '30', '19', '15', '48']",5,5,10,99.93285886934336,2553,638.2,25,Exact Recombinant Match,,58.98657177386868,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2553-10000,99.9%,100.0%,0,99.93285886934336,,,,,,,,,,100,99,0,1,7,0,5,❌ None
56,56,57,3,99.64859437751004,37,4649,3,Standard_Match,Step 1: Approximate,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4649,4649,37_Recombination events.csv,5658,10000,['33'],1000,0.0001,0.01,0.1,5000,50,5661,9992,5661-9992,['33'],"['3', '20', '10']","['50', '17', '8', '31', '37', '1', '12', '38', '6', '27']",3,8,11,99.74666052510364,4342,1085.5,25,Exact Recombinant Match,,58.94933210502073,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5658-10000,99.7%,100.0%,0,99.74666052510364,,,,,,,,,,100,98.9,0,1,7,0,3,❌ None
81,81,82,4,95.93373493975903,37,4908,9,✅ Complete Match (1/1),Step 2: Best Match,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4908,4908,37_Recombination events.csv,6045,10000,['15'],1000,0.0001,0.01,0.1,5000,50,6050,9920,6050-9920,['15'],['48'],"['49', '43', '22', '41']",5,80,85,97.9,,,,,🎯 Perfect (1/1),56.58,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,6045-10000,97.9%,100.0%,0,97.9,,,,,,,,,,100,91.5,0,1,3,0,9,❌ None
98,98,99,5,83.15261044176707,37,4190,6,✅ Complete Match (1/1),Step 2: Best Match,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4190,4190,37_Recombination events.csv,4302,8094,"['1', '12', '17', '18', '25', '26', '27', '31', '33', '34', '35', '36', '37', '38', '4', '40', '42', '45', '50', '6', '8']",1000,0.0001,0.01,0.1,5000,50,4354,8072,4354-8072,"['42', '50', '17', '40', '8', '33', '31', '37', '36', '1', '12', '38', '34', '6', '27']","['25', '47', '22', '26', '4', '49', '43', '14', '21', '45', '18', '15', '35', '39', '41', '16', '30', '19', '48']","['7', '46', '24', '32', '9', '13', '2', '10', '28', '11', '23']",52,22,74,98,,,,,✅ Complete (15/15),56.6,71.4,15/15,100,21,15,15/15,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4302-8094,98.0%,100.0%,0,98,,,,,,,,,,73.33333333333333,92.6,0,1,3,0,6,❌ None
119,119,120,6,74.54819277108435,37,4421,8,✅ Complete Match (1/1),Step 2: Best Match,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4421,4421,37_Recombination events.csv,8949,10000,"['26', '33', '34', '35', '36', '4', '40', '42', '45']",1000,0.0001,0.01,0.1,5000,50,8958,9996,8958-9996,"['42', '34', '40', '36']","['39', '43', '41', '14', '47', '21', '22', '16', '49', '30', '19', '15', '48']","['3', '10', '20']",9,4,13,98.8,,,,,✅ Complete (4/4),58.760000000000005,44.4,4/4,100,9,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,8949-10000,98.8%,100.0%,0,98.8,,,,,,,,,,50,98.7,0,1,3,0,8,❌ None
169,169,170,7,50,37,4823,4,Case_E_Start_End,Step 1: Approximate,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4823,4823,37_Recombination events.csv,8070,10000,['5'],1000,0.0001,0.01,0.1,5000,50,10,8070,10-8070,['5'],"['7', '46', '24', '32', '9', '13', '2', '28', '11', '23']","['39', '43', '41', '14', '47', '21', '16', '22', '49', '30', '19', '15', '48']",8060,1930,9990,0,1930,482.5,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8070-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,4,❌ None
182,182,183,8,49.84939759036145,37,4827,1,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,11,31,3,23,72.7%,25.8%,✅ Equal,42,16,26,37_Recombination events.csv|4827,4827,37_Recombination events.csv,7617,10000,"['29', '44']",1000,0.0001,0.01,0.1,5000,50,7616,9994,7616-9994,"['44', '29']","['46', '24', '32', '9', '13', '2', '28', '11', '23']","['49', '43', '22', '41']",1,6,7,99.7,,,,,✅ Complete (2/2),58.94,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7617-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,99.3,0,1,2,0,1,❌ None
26,26,27,1,100,38,4903,1,Standard_Match,Step 1: Approximate,2,2,2,18,0,16,100.0%,11.1%,✅ Equal,20,4,16,38_Recombination events.csv|4903,4903,38_Recombination events.csv,1578,10000,['50'],1000,0.0001,0.01,0.1,5000,50,1578,9984,1578-9984,['50'],"['17', '32', '8', '2', '36', '44', '29', '23']","['6', '39', '33', '9']",0,16,16,99.8100213725956,1578,394.5,25,Exact Recombinant Match,,56.96200427451912,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1578-10000,99.8%,100.0%,0,99.8100213725956,,,,,,,,,,100,98.4,0,1,7,0,1,❌ None
83,83,84,2,93.34349593495936,38,4885,2,Standard_Match,Step 1: Approximate,2,2,2,18,0,16,100.0%,11.1%,✅ Equal,20,4,16,38_Recombination events.csv|4885,4885,38_Recombination events.csv,483,6912,['31'],1000,0.0001,0.01,0.1,5000,50,468,6780,468-6780,['31'],"['7', '20', '46', '43', '19', '4', '21', '22', '45', '18', '12', '15', '48']","['40', '13', '3', '10', '28', '38', '34', '27']",15,132,147,97.94680354643025,3571,892.8,25,Exact Recombinant Match,,54.58936070928605,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,483-6912,97.9%,100.0%,0,97.94680354643025,,,,,,,,,,100,85.3,0,1,7,0,2,❌ None
11,11,12,1,100,39,4933,2,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4933,4933,39_Recombination events.csv,8460,10000,['3'],1000,0.0001,0.01,0.1,5000,50,8460,9998,8460-9998,['3'],"['48', '43', '11']",['34'],0,2,2,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8460-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,2,❌ None
61,61,62,2,99.5490981963928,39,4868,11,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4868,4868,39_Recombination events.csv,2844,10000,['24'],1000,0.0001,0.01,0.1,5000,50,2841,9992,2841-9992,['24'],"['47', '37', '18', '34', '23']","['35', '39', '25', '45', '36']",3,8,11,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,2844-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.9,0,1,2,0,11,❌ None
94,94,95,3,85.74649298597194,39,4709,10,✅ Complete Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4709,4709,39_Recombination events.csv,7131,7395,"['1', '24', '25', '31', '33', '35', '36', '38', '39', '45', '8']",1000,0.0001,0.01,0.1,5000,50,7124,7425,7124-7425,"['35', '39', '25', '31', '45', '36', '38', '24']","['49', '16', '14', '13']","['15', '41']",7,30,37,100,,,,,✅ Complete (8/8),57,72.7,8/8,100,11,8,8/8,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,7131-7395,100.0%,100.0%,0,100,,,,,,,,,,75,96.3,0,1,3,0,1,❌ None
96,96,97,4,84.78957915831664,39,4596,8,✅ Complete Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4596,4596,39_Recombination events.csv,2826,4509,"['1', '15', '24', '25', '31', '33', '35', '36', '38', '39', '41', '45', '8']",1000,0.0001,0.01,0.1,5000,50,2843,4598,2843-4598,"['35', '39', '25', '41', '31', '45', '36', '38', '15', '24']","['42', '17', '22', '1', '44', '27', '26', '20', '46', '13', '49', '7', '10', '33', '14', '21', '6', '32', '41', '8', '9', '16', '30']","['3', '47', '37', '18', '34', '23']",17,89,106,99,,,,,✅ Complete (10/10),56.8,76.9,10/10,100,13,10,10/10,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,2826-4509,99.0%,100.0%,0,99,,,,,,,,,,80,89.4,0,1,3,0,8,❌ None
111,111,112,5,78.3567134268537,39,4782,"4, 7",Cross Match (Case_S1_E2E),Step 6: Cross Matches,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4782,4782,39_Recombination events.csv,3273,8586,"['19', '40']",1000,0.0001,0.01,0.1,5000,50,2841,8588,2841-6578 | 6588-8588,"['19', '40'] | ['19', '40']","['26', '20', '42', '17', '32', '9', '46', '10', '21', '22', '30', '44', '27'] | ['48', '29', '43', '2', '28', '12', '11']","['35', '39', '25', '41', '31', '45', '36', '38', '15', '24'] | ['35', '24', '39', '9', '25', '41', '47', '31', '37', '45', '36', '18', '38', '15', '34', '23']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,7,4,,0,✅ Yes,✅ Yes,"4, 7",3273-8586,100.0%,100.0%,100,100,,,,,,,,,,100,56.6,5,3,4,100,"7,4",✅ Start+End
118,118,119,6,74.6993987975952,39,4610,6,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4610,4610,39_Recombination events.csv,9093,10000,"['1', '13', '14', '16', '24', '25', '31', '33', '35', '36', '38', '39', '45', '49', '8']",1000,0.0001,0.01,0.1,5000,50,9092,9993,9092-9993,"['49', '16', '14', '13']","['48', '29', '43', '2', '28', '12', '11']","['7', '6']",1,7,8,99.2,,,,,✅ Complete (4/4),58.84,26.7,4/4,100,15,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,9093-10000,99.2%,100.0%,0,99.2,,,,,,,,,,50,99.2,0,1,2,0,6,❌ None
160,160,161,8,50,39,4851,5,Case_E_Start_End,Step 1: Approximate,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4851,4851,39_Recombination events.csv,8475,10000,"['1', '33', '8']",1000,0.0001,0.01,0.1,5000,50,1320,8478,1320-8478,"['1', '33', '8']","['39', '45', '36']","['7', '13', '14', '49', '16']",7155,1522,8677,0.1967213114754098,1525,381.2,25,Exact Recombinant Match,,33.03934426229508,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8475-10000,0.2%,100.0%,0,0.1967213114754098,,,,,,,,,,100,0,0,1,8,0,5,❌ None
161,161,162,7,50,39,4727,3,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4727,4727,39_Recombination events.csv,435,6189,"['4', '5', '50']",1000,0.0001,0.01,0.1,5000,50,437,6189,437-6189,"['50', '4', '5']","['26', '20', '42', '17', '32', '9', '46', '10', '21', '22', '30', '44', '27']","['48', '43', '29', '2', '28', '12', '11']",2,0,2,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,435-6189,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,1,0,3,❌ None
162,162,163,9,50,39,4925,9,Case_A_End_End,Step 1: Approximate,10,9,11,28,1,19,90.9%,32.1%,❌ Diff: RDP=10 vs Santa=9,39,19,20,39_Recombination events.csv|4925,4925,39_Recombination events.csv,5088,10000,['5'],1000,0.0001,0.01,0.1,5000,50,437,9999,437-9999,['5'],['50'],"['37', '23', '47']",4651,1,4652,99.97964169381108,4912,1228,25,Exact Recombinant Match,,52.99592833876221,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,5088-10000,100.0%,100.0%,0,99.97964169381108,,,,,,,,,,100,0,0,1,8,0,9,❌ None
12,12,13,1,100,40,5023,1,Standard_Match,Step 1: Approximate,1,1,2,20,1,19,50.0%,5.0%,✅ Equal,22,2,20,40_Recombination events.csv|5023,5023,40_Recombination events.csv,3300,6507,['3'],1000,0.0001,0.01,0.1,5000,50,3299,6508,3299-6508,['3'],"['49', '22']","['12', '34']",1,1,2,100,3207,801.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3300-6507,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,1,❌ None
